No,Nama,URL Asli,Likes,Done,Worker,Explanation
1172,Es Cendol Dawet,https://resepkoki.id/resep/resep-es-cendol-dawet/,2033,No,,
1173,Es Kopyor,https://resepkoki.id/resep/resep-es-kopyor/,1695,Yes,Christina,
1174,Es Sarang Burung,https://resepkoki.id/resep/resep-es-sarang-burung/,1635,No,,
1175,Es Kepal Milo,https://resepkoki.id/resep/resep-es-kepal-milo/,1666,No,,
1176,Manisan Kolang Kaling,https://resepkoki.id/resep/resep-manisan-kolang-kaling/,1713,No,,
1177,Bandrek,https://resepkoki.id/resep/resep-bandrek/,1925,No,,
1178,Manisan Mangga,https://resepkoki.id/resep/resep-manisan-mangga/,1635,No,,
1179,Es Kacang Merah,https://resepkoki.id/resep/resep-es-kacang-merah/,1607,No,,
1180,Es Manado,https://resepkoki.id/resep/resep-es-manado/,1286,No,,
1181,Wedang Ronde,https://resepkoki.id/resep/resep-wedang-ronde/,1600,No,,
1182,Sop Buah,https://resepkoki.id/resep/resep-sop-buah/,1788,No,,
1183,Guacamole,https://resepkoki.id/resep/resep-guacamole/,1323,No,,
1184,Es Timun Serut,https://resepkoki.id/resep/resep-es-timun-serut/,1512,No,,
1185,Asinan Rambutan,https://resepkoki.id/resep/resep-asinan-rambutan/,1546,No,,
1186,Asinan Buah,https://resepkoki.id/resep/resep-asinan-buah/,1584,No,,
1187,Es Buah,https://resepkoki.id/resep/resep-es-buah/,1505,Yes,Aras,
1188,Es Kelapa Muda,https://resepkoki.id/resep/resep-es-kelapa-muda/,1518,Yes,Aras,
1189,Es Cincau,https://resepkoki.id/resep/resep-es-cincau/,1529,No,,
